@relation movidId_ratesCount_avgRate

@attribute movie_id numeric
@attribute ratings_count numeric
@attribute rating_avg numeric

@data
4825, 577, 3.21
13576, 577, 3.03
15506, 577, 2.91
2158, 576, 4.01
3286, 576, 2.4
9455, 576, 3.61
10023, 576, 3.65
497, 575, 3.48
4116, 575, 3.65
6233, 575, 3.66
16795, 575, 3.33
2670, 574, 2.83
3674, 574, 3.49
10029, 574, 3.08
13900, 574, 3.58
17046, 574, 3.51
861, 573, 3.95
1303, 573, 3.4
2206, 573, 3.81
2985, 573, 3.71
5883, 573, 3.55
6663, 573, 2.76
7789, 573, 2.63
391, 572, 3.54
1710, 572, 3.79
5826, 572, 3.57
7994, 572, 2.74
8121, 572, 3.06
8346, 572, 3.51
12237, 572, 3.86
1233, 571, 3.01
1684, 571, 2.76
3387, 571, 3.47
10329, 571, 3.15
11483, 571, 3.72
14104, 571, 3.19
16780, 571, 3.47
1272, 570, 3.71
1990, 570, 2.99
2237, 570, 4.04
16234, 570, 3.27
16342, 570, 3.93
852, 569, 3.0
3330, 569, 3.57
10570, 569, 2.94
13185, 569, 3.03
16521, 569, 3.11
16789, 569, 3.34
5661, 568, 3.45
5959, 568, 3.63
6538, 568, 2.75
7525, 568, 2.87
15865, 568, 3.79
91, 567, 3.9
4162, 567, 3.67
9536, 567, 3.71
10439, 567, 3.77
13357, 567, 3.75
14520, 567, 2.81
4118, 566, 3.94
4476, 566, 3.88
8647, 566, 3.24
15883, 566, 3.64
16421, 566, 3.28
2910, 565, 3.71
5537, 565, 3.0
16539, 565, 2.98
2625, 564, 3.47
2665, 564, 4.08
3149, 564, 3.38
7478, 564, 3.68
11243, 564, 3.82
15388, 564, 3.43
1355, 563, 3.69
3899, 563, 3.67
5998, 563, 3.13
6411, 563, 2.74
10089, 563, 2.9
7788, 562, 3.69
12957, 562, 2.81
17374, 562, 3.59
5578, 561, 3.22
7412, 561, 2.99
8474, 561, 2.23
9195, 561, 3.67
13922, 561, 3.73
572, 560, 3.24
4769, 560, 3.81
8133, 560, 3.78
10737, 560, 3.61
11501, 560, 3.84
13069, 560, 2.67
1049, 559, 2.7
2076, 559, 3.09
6125, 559, 4.03
7467, 559, 3.11
10885, 559, 2.75
12236, 559, 3.18
12426, 559, 3.26
14234, 559, 3.28
16575, 559, 3.74
3527, 558, 3.51
5214, 558, 3.14
6421, 558, 3.24
12521, 558, 3.6
1723, 557, 2.44
2982, 557, 2.75
4600, 557, 3.14
4989, 557, 3.37
3596, 556, 3.19
11572, 556, 2.53
13346, 556, 3.69
14586, 556, 3.01
2716, 555, 2.52
2747, 555, 2.96
2977, 555, 1.99
5588, 555, 3.35
5960, 555, 3.69
7124, 555, 3.82
8466, 555, 3.06
9390, 555, 3.15
10262, 555, 3.05
12793, 555, 3.72
15293, 555, 3.98
8608, 554, 3.07
8935, 554, 3.96
339, 553, 3.78
3289, 553, 3.34
4134, 553, 3.79
9202, 553, 3.66
16129, 553, 3.19
16759, 553, 2.78
16777, 553, 3.39
17087, 553, 3.87
858, 552, 3.22
5379, 552, 3.9
14266, 552, 3.16
1686, 551, 3.62
5107, 551, 3.7
9855, 551, 2.64
15742, 551, 3.05
1934, 550, 2.99
6176, 550, 4.15
6875, 550, 3.66
10308, 550, 3.69
13044, 550, 3.06
17173, 550, 3.69
17265, 550, 3.14
7778, 549, 3.54
11170, 549, 2.86
11371, 549, 1.81
16914, 549, 3.7
2691, 548, 4.14
4343, 548, 3.4
5534, 548, 3.37
15383, 548, 3.2
17093, 548, 3.66
17419, 548, 3.85
1, 547, 3.75
2886, 547, 3.82
4770, 547, 3.35
5857, 547, 3.28
12971, 547, 2.73
13209, 547, 3.19
16166, 547, 3.09
12, 546, 3.42
8581, 546, 3.66
8843, 546, 3.01
12038, 546, 3.48
12761, 546, 3.45
16187, 546, 2.57
16771, 546, 3.19
16983, 546, 3.47
17342, 546, 3.46
17344, 546, 2.93
109, 545, 2.68
2397, 545, 3.62
3388, 545, 2.54
5203, 545, 2.82
5816, 545, 3.89
6576, 545, 3.26
8859, 545, 2.84
14946, 545, 3.45
461, 544, 3.47
4562, 544, 3.57
6772, 544, 3.64
10066, 544, 2.91
2034, 543, 2.97
2538, 543, 1.99
5290, 543, 3.86
8650, 543, 3.39
9130, 543, 3.35
9151, 543, 2.87
9639, 543, 2.71
15112, 543, 3.46
3718, 542, 2.84
3849, 542, 1.74
3968, 542, 3.38
4296, 542, 3.27
5006, 542, 3.89
5397, 542, 3.9
5581, 542, 2.95
5864, 542, 3.77
6531, 542, 2.56
6812, 542, 3.69
11131, 542, 3.39
12777, 542, 3.37
13953, 542, 3.3
15600, 542, 3.44
17055, 542, 3.8
3200, 541, 3.53
4473, 541, 3.04
5180, 541, 3.06
6985, 541, 3.22
7006, 541, 3.31
7741, 541, 3.83
11934, 541, 2.85
12566, 541, 2.88
13296, 541, 3.83
5263, 540, 3.26
5725, 540, 2.6
13474, 540, 3.09
16045, 540, 3.99
16663, 540, 3.23
16881, 540, 3.56
19, 539, 3.32
280, 539, 3.35
495, 539, 3.1
911, 539, 2.96
6211, 539, 3.22
10438, 539, 2.95
10738, 539, 3.89
4014, 538, 3.09
13078, 538, 3.56
15690, 538, 3.62
16729, 538, 3.84
1366, 537, 2.82
2229, 537, 2.92
4525, 537, 3.79
11800, 537, 3.72
1005, 536, 3.04
4015, 536, 2.75
5396, 536, 3.36
5504, 536, 3.22
5987, 536, 3.32
6742, 536, 3.43
6941, 536, 3.62
8528, 536, 3.18
8578, 536, 3.06
10770, 536, 3.09
11627, 536, 3.0
12326, 536, 3.49
14912, 536, 2.7
14967, 535, 3.72
15567, 535, 3.65
292, 534, 3.86
14097, 534, 2.57
17666, 534, 3.3
2133, 533, 3.49
4174, 533, 3.1
9571, 533, 3.23
9837, 533, 3.59
16065, 533, 3.2
500, 532, 3.64
773, 532, 2.91
3909, 532, 3.43
7334, 532, 4.05
7490, 532, 3.33
7519, 532, 3.34
10288, 532, 2.74
10539, 532, 3.86
13655, 532, 3.16
14375, 532, 2.49
1420, 531, 2.93
8371, 531, 2.99
12121, 531, 2.94
16485, 531, 2.82
3185, 530, 2.07
6375, 530, 3.68
9510, 530, 3.69
13307, 530, 3.32
13750, 530, 3.02
15236, 530, 2.8
380, 529, 3.09
2621, 529, 3.05
6036, 529, 4.06
8087, 529, 3.88
8262, 529, 3.08
12057, 529, 3.1
12235, 529, 3.83
15082, 529, 3.69
15146, 529, 2.8
587, 528, 3.77
2797, 528, 3.26
3811, 528, 2.76
6453, 528, 3.09
7422, 528, 3.07
7466, 528, 2.83
8902, 528, 3.46
10387, 528, 3.0
10749, 528, 3.2
12836, 528, 2.76
13685, 528, 3.31
13893, 528, 2.24
3018, 527, 3.5
7182, 527, 2.75
13368, 527, 3.55
261, 526, 3.69
1551, 526, 3.54
2272, 526, 2.82
2767, 526, 3.77
3007, 526, 2.97
5553, 526, 3.21
7365, 526, 2.93
7585, 526, 2.88
11642, 526, 3.21
12790, 526, 2.35
17266, 526, 3.46
4348, 525, 4.22
5143, 525, 3.55
5350, 525, 3.31
5746, 525, 2.98
7100, 525, 3.96
7622, 525, 3.63
12711, 525, 3.6
12906, 525, 3.8
15353, 525, 3.86
17235, 525, 4.03
1945, 524, 3.11
5867, 524, 2.98
7455, 524, 2.84
10586, 524, 3.47
15799, 524, 2.92
16274, 524, 3.55
16798, 524, 3.28
17282, 524, 3.2
29, 523, 3.6
2713, 523, 3.01
2869, 523, 3.11
3125, 523, 3.46
3175, 523, 3.22
3245, 523, 3.2
7473, 522, 3.81
9952, 522, 3.2
15502, 522, 2.46
15832, 522, 3.29
1774, 521, 3.62
2971, 521, 3.5
11580, 521, 2.83
11606, 521, 3.42
11952, 521, 2.94
13601, 521, 3.09
14897, 521, 3.87
15090, 521, 2.71
17592, 521, 2.83
2526, 520, 4.05
5546, 520, 3.25
7396, 520, 4.32
12370, 520, 3.55
16673, 520, 3.38
17757, 520, 3.8
1387, 519, 2.69
8521, 519, 2.85
9025, 519, 3.12
12922, 519, 2.56
15235, 519, 3.04
9659, 518, 3.42
12901, 518, 3.04
13649, 518, 3.83
13796, 518, 3.6
14596, 518, 3.26
16207, 518, 3.72
16432, 518, 3.7
16677, 518, 3.22
16807, 518, 2.78
9397, 517, 3.88
10882, 517, 3.08
15992, 517, 3.59
3971, 516, 3.24
4868, 516, 4.06
5426, 516, 3.06
13136, 516, 3.67
14566, 516, 3.84
17652, 516, 3.64
472, 515, 3.06
5556, 515, 3.5
6168, 515, 3.48
8288, 515, 3.64
11260, 515, 3.44
13446, 515, 3.67
14857, 515, 2.75
15561, 515, 4.02
17382, 515, 3.53
17686, 515, 3.83
314, 514, 3.41
591, 514, 2.89
1786, 514, 3.34
2325, 514, 3.72
5334, 514, 3.68
6567, 514, 3.05
10659, 514, 2.67
14773, 514, 3.4
16581, 514, 3.96
17069, 514, 2.95
205, 513, 3.3
2881, 512, 2.79
6105, 512, 2.09
8673, 512, 3.24
9870, 512, 3.03
15150, 512, 2.59
10933, 511, 3.26
13746, 511, 3.02
4662, 510, 3.36
7050, 510, 2.54
9394, 510, 3.45
13281, 510, 2.73
14141, 510, 3.42
14557, 510, 4.0
17260, 510, 3.72
4221, 509, 2.94
4412, 509, 3.06
10905, 509, 3.04
786, 508, 3.38
1825, 508, 3.38
2579, 508, 3.04
4001, 508, 3.64
4036, 508, 3.2
4208, 508, 3.39
5001, 508, 2.8
6225, 508, 3.52
8488, 508, 3.41
9515, 508, 2.72
17350, 508, 2.76
2856, 507, 2.43
5777, 507, 2.99
10349, 507, 3.57
11197, 507, 3.17
12848, 507, 3.72
14582, 507, 3.23
17600, 507, 3.59
1405, 506, 3.6
1579, 506, 2.87
2812, 506, 3.62
3616, 506, 3.31
3673, 506, 3.36
11477, 506, 3.42
13011, 506, 3.36
13303, 506, 3.11
13427, 506, 3.88
13585, 506, 3.05
16420, 506, 3.56
16557, 506, 3.17
17515, 506, 4.11
1469, 505, 2.53
1787, 505, 2.97
3868, 505, 3.67
6384, 505, 2.4
6465, 505, 3.35
8689, 505, 3.02
14349, 505, 3.48
1718, 504, 3.13
6015, 504, 4.18
7474, 504, 2.03
9211, 504, 2.37
715, 503, 3.67
1448, 503, 3.27
4713, 503, 2.97
5870, 503, 2.28
6443, 503, 2.72
6856, 503, 3.46
12830, 503, 2.7
15220, 503, 3.92
1423, 502, 2.26
2567, 502, 3.48
7908, 502, 3.55
10456, 502, 3.59
14361, 502, 4.18
15459, 502, 2.47
17544, 502, 3.81
2661, 501, 3.28
7857, 501, 3.33
11786, 501, 3.79
3126, 500, 3.05
5489, 500, 3.03
7338, 500, 2.86
9079, 500, 1.91
14636, 500, 3.77
17635, 500, 3.0
1937, 499, 2.25
3425, 499, 4.23
5772, 499, 3.6
6566, 499, 3.6
6871, 499, 3.42
7874, 499, 3.08
11069, 499, 3.13
11547, 499, 2.7
16471, 499, 3.37
17091, 499, 3.04
1215, 498, 3.23
3091, 498, 2.66
5127, 498, 2.84
5177, 498, 2.97
6082, 498, 2.87
6175, 498, 3.34
6598, 498, 3.1
9115, 498, 3.57
13659, 498, 3.34
16570, 498, 3.92
983, 497, 2.5
2838, 497, 2.66
3291, 497, 3.74
6173, 497, 3.09
9307, 497, 3.82
14444, 497, 3.35
1225, 496, 3.12
5717, 496, 3.51
5737, 496, 3.01
7205, 496, 3.51
16689, 496, 3.26
2895, 495, 3.56
7454, 495, 3.93
8200, 495, 2.85
10543, 495, 2.99
11452, 495, 3.28
12441, 495, 3.0
14997, 495, 3.49
2126, 494, 4.15
4088, 494, 3.72
4312, 494, 2.74
4357, 494, 3.05
5095, 494, 3.04
7752, 494, 2.65
11988, 494, 2.54
15184, 494, 4.02
17223, 494, 3.54
4625, 493, 1.7
9792, 493, 3.09
11028, 493, 3.34
12877, 493, 2.99
3760, 492, 3.61
6335, 492, 3.09
11241, 492, 3.88
15723, 492, 2.7
16490, 492, 3.63
40, 491, 2.92
3228, 491, 3.15
4963, 491, 3.74
7775, 491, 3.36
8100, 491, 3.76
11699, 491, 3.85
12604, 491, 2.95
13343, 491, 3.15
15973, 491, 2.9
16685, 491, 3.55
16958, 491, 3.57
17155, 491, 3.01
1101, 490, 3.21
2055, 490, 3.37
3791, 490, 2.98
9993, 490, 3.96
529, 489, 3.36
5940, 489, 2.83
6033, 489, 3.82
9623, 489, 3.17
15162, 489, 3.87
15754, 489, 2.35
96, 488, 3.37
3677, 488, 3.66
5361, 488, 3.24
6202, 488, 2.86
15737, 488, 3.3
17242, 488, 2.44
1313, 487, 3.5
2956, 487, 2.59
7265, 487, 2.83
8502, 487, 3.13
10668, 487, 3.38
17160, 487, 4.01
6472, 486, 3.32
8506, 486, 3.07
13291, 486, 2.96
14195, 486, 3.62
14683, 486, 3.78
346, 485, 3.05
5291, 485, 3.76
6076, 485, 3.78
11422, 485, 2.89
13779, 485, 3.43
370, 484, 3.11
8457, 484, 2.52
12998, 484, 3.35
1085, 483, 3.06
3554, 483, 3.99
6704, 483, 2.78
12103, 483, 3.95
12433, 483, 3.0
5800, 482, 2.92
6199, 482, 3.62
6558, 482, 2.69
7022, 482, 2.8
7374, 482, 2.77
7486, 482, 2.56
8712, 482, 3.38
8771, 482, 3.19
8819, 482, 3.54
10128, 482, 3.23
10939, 482, 3.21
11616, 482, 3.2
11889, 482, 3.04
13757, 482, 3.09
15166, 482, 2.47
1702, 481, 3.04
7609, 481, 3.48
7781, 481, 3.57
7867, 481, 3.11
8258, 481, 2.89
12414, 481, 3.74
13540, 481, 3.21
15086, 481, 4.16
16370, 481, 3.46
17384, 481, 3.72
5278, 480, 3.18
6250, 480, 2.47
8151, 480, 3.55
9352, 480, 2.66
12584, 480, 3.45
1489, 479, 2.83
4030, 479, 3.52
5158, 479, 3.95
6763, 479, 3.78
7039, 479, 3.35
8112, 479, 3.38
8420, 479, 2.91
8529, 479, 2.51
9029, 479, 3.04
11130, 479, 2.37
12087, 479, 3.42
13275, 479, 2.8
13783, 479, 3.57
16078, 479, 3.74
16959, 479, 3.69
271, 478, 3.1
671, 478, 3.22
775, 478, 3.55
2046, 478, 2.37
2230, 478, 3.21
3248, 478, 3.51
3631, 478, 2.65
3876, 478, 3.09
4580, 478, 3.21
11564, 478, 3.68
12109, 478, 3.82
12554, 478, 3.27
15403, 478, 3.6
15608, 478, 3.0
16338, 478, 3.02
1279, 477, 3.26
2544, 477, 3.62
3051, 477, 2.76
6715, 477, 2.6
7247, 477, 3.28
7341, 477, 2.63
8696, 477, 2.47
10087, 477, 3.67
13704, 477, 3.81
1115, 476, 2.81
1511, 476, 3.02
4152, 476, 3.07
4846, 476, 3.32
4952, 476, 3.5
7152, 476, 2.59
7189, 476, 3.39
7853, 476, 2.48
8948, 476, 3.95
9763, 476, 3.06
12528, 476, 2.65
13734, 476, 3.46
1076, 475, 3.79
3382, 475, 2.96
5136, 475, 3.58
8198, 475, 3.34
10671, 475, 3.13
13574, 475, 2.27
14686, 475, 3.02
16136, 475, 3.71
162, 474, 2.96
8071, 474, 3.01
10494, 474, 2.92
1715, 473, 2.89
4944, 473, 3.12
7999, 473, 2.83
9980, 473, 3.34
10348, 473, 2.54
11900, 473, 3.07
13587, 473, 3.38
13751, 473, 2.97
1691, 472, 3.57
3413, 472, 3.41
3919, 472, 2.59
4613, 472, 3.46
9353, 472, 2.71
10386, 472, 3.04
12415, 472, 2.89
12664, 472, 3.66
13014, 472, 3.51
13920, 472, 3.32
14116, 472, 3.76
1319, 471, 2.65
3472, 471, 2.99
4817, 471, 2.59
11707, 471, 2.67
14965, 471, 3.67
17257, 471, 3.99
3411, 470, 2.59
3426, 470, 3.17
4748, 470, 3.99
7248, 470, 2.44
8656, 470, 3.67
8660, 470, 3.48
8750, 470, 1.94
16395, 470, 3.35
3779, 469, 3.51
3837, 469, 3.73
5523, 469, 3.03
7721, 469, 3.66
9379, 469, 3.75
11735, 469, 2.97
11869, 469, 2.23
12159, 469, 3.97
8905, 468, 3.35
9889, 468, 3.23
10909, 468, 2.81
17493, 468, 3.26
3803, 467, 3.39
5443, 467, 3.08
6090, 467, 3.17
7967, 467, 3.01
8210, 467, 3.49
8617, 467, 3.16
10532, 467, 3.56
13898, 467, 3.67
4647, 466, 2.82
7471, 466, 3.32
8957, 466, 3.53
9668, 466, 3.0
15548, 466, 3.15
17067, 466, 3.01
17082, 466, 2.73
853, 465, 2.82
3048, 465, 2.81
5768, 465, 3.29
6300, 465, 3.4
10364, 465, 3.4
12291, 465, 3.43
13436, 465, 3.49
15324, 465, 3.62
16501, 465, 3.43
1099, 464, 3.31
4406, 464, 3.29
7949, 464, 3.39
10249, 464, 2.72
11691, 464, 3.31
10395, 463, 3.38
13822, 463, 3.5
15195, 463, 3.9
16699, 463, 3.04
294, 462, 3.15
885, 462, 3.29
2650, 462, 2.9
6395, 462, 3.41
7811, 462, 3.65
8777, 462, 3.78
9968, 462, 3.37
10473, 462, 2.82
14751, 462, 3.65
2932, 461, 3.38
11473, 461, 3.36
12608, 461, 3.05
13173, 461, 2.72
13646, 461, 3.69
13880, 461, 3.17
16127, 461, 3.15
3651, 460, 2.94
8710, 460, 2.05
10405, 460, 3.07
10465, 460, 3.84
11780, 460, 3.63
12558, 460, 3.81
13083, 460, 3.9
13126, 460, 2.31
16435, 460, 3.33
743, 459, 3.2
2515, 459, 3.53
4102, 459, 3.43
5371, 459, 3.27
12170, 459, 3.21
15790, 459, 3.45
404, 458, 2.49
879, 458, 2.88
7135, 458, 3.36
7306, 458, 3.95
7927, 458, 2.95
9671, 458, 3.29
17291, 458, 3.46
17721, 458, 3.25
855, 457, 2.45
4110, 457, 3.2
6863, 457, 3.1
7441, 457, 2.31
8094, 457, 3.5
8321, 457, 4.0
11311, 457, 3.87
13708, 457, 3.57
14524, 457, 3.71
15785, 457, 3.0
16257, 457, 2.66
3340, 456, 2.88
4273, 456, 3.73
8896, 456, 3.01
15401, 456, 4.0
16049, 456, 2.91
16626, 456, 3.11
145, 455, 3.07
298, 455, 3.1
4321, 455, 3.04
4676, 455, 2.58
8122, 455, 3.1
10107, 455, 3.38
11609, 455, 2.4
12216, 455, 3.69
13790, 455, 2.88
15245, 455, 3.72
15290, 455, 2.89
17748, 455, 3.81
15938, 454, 3.75
16549, 454, 2.78
309, 453, 3.08
4491, 453, 3.15
6146, 453, 2.84
9034, 453, 3.95
10056, 453, 3.37
11215, 453, 3.24
11773, 453, 3.58
13678, 453, 3.03
17137, 453, 2.87
17447, 453, 3.0
2907, 452, 3.52
4448, 452, 3.48
4861, 452, 3.11
8870, 452, 3.0
14989, 452, 3.33
15514, 452, 3.0
15980, 452, 2.12
17373, 452, 2.68
4897, 451, 3.18
4937, 451, 3.15
7177, 451, 2.96
9230, 451, 3.41
10227, 451, 3.74
15079, 451, 3.42
2390, 450, 3.3
6709, 450, 3.56
7267, 450, 3.77
8083, 450, 3.11
8761, 450, 3.58
10584, 450, 3.0
10700, 450, 2.11
12252, 450, 3.05
12637, 450, 3.32
12757, 450, 3.52
16258, 450, 2.1
17224, 450, 3.49
17676, 450, 2.5
796, 449, 2.94
4610, 449, 3.44
5568, 449, 2.48
10783, 449, 3.25
12315, 449, 3.66
13323, 449, 3.39
13361, 449, 2.82
14769, 449, 2.48
14979, 449, 2.88
15526, 449, 3.71
16968, 449, 3.06
16981, 449, 2.85
2469, 448, 3.52
5008, 448, 3.5
5021, 448, 3.81
8065, 448, 3.46
11713, 448, 3.26
12025, 448, 3.74
14789, 448, 3.54
15703, 448, 3.04
15851, 448, 3.24
16815, 448, 2.94
409, 447, 3.55
2597, 447, 3.24
2772, 447, 3.5
3797, 447, 3.71
4434, 447, 2.97
6955, 447, 3.09
9709, 447, 3.47
12684, 447, 3.49
15067, 447, 3.64
15283, 447, 3.22
15613, 447, 3.5
17414, 447, 3.13
998, 446, 3.32
4286, 446, 3.63
6048, 446, 3.35
6939, 446, 4.07
7528, 446, 2.85
10693, 446, 3.65
14008, 446, 3.77
14338, 446, 2.66
310, 445, 3.36
3117, 445, 3.57
3720, 445, 3.34
5932, 445, 3.69
6130, 445, 2.92
6932, 445, 3.52
7162, 445, 3.46
8912, 445, 3.85
10098, 445, 2.38
10322, 445, 2.91
11897, 445, 2.71
14189, 445, 3.24
16457, 445, 2.94
2312, 444, 3.51
2490, 444, 3.32
3959, 444, 3.44
9576, 444, 3.2
10266, 444, 3.31
12239, 444, 3.42
14565, 444, 3.11
2855, 443, 2.85
3055, 443, 3.7
3717, 443, 3.74
5986, 443, 3.5
6518, 443, 3.18
9750, 443, 2.77
12609, 443, 3.35
15617, 443, 3.52
17465, 443, 3.0
17760, 443, 2.81
235, 442, 3.02
916, 442, 3.59
4999, 442, 2.92
6889, 442, 2.26
9663, 442, 3.18
11188, 442, 3.31
14470, 442, 1.93
15120, 442, 2.09
1223, 441, 2.81
3318, 441, 3.36
6516, 441, 2.95
9815, 441, 3.46
17345, 441, 2.98
17564, 441, 3.1
403, 440, 3.09
4802, 440, 3.58
5352, 440, 2.92
11560, 440, 2.85
14098, 440, 3.23
16828, 440, 3.37
650, 439, 2.68
877, 439, 3.51
2099, 439, 3.0
2547, 439, 3.17
3477, 439, 2.97
4047, 439, 2.66
6951, 439, 3.01
9957, 439, 2.7
10588, 439, 2.21
12710, 439, 3.86
13528, 439, 3.58
15681, 439, 2.47
17151, 439, 3.62
1712, 438, 3.23
2631, 438, 3.18
3536, 438, 2.45
6067, 438, 3.73
6759, 438, 2.16
9255, 438, 3.0
10108, 438, 2.23
10766, 438, 3.06
10940, 438, 2.35
11579, 438, 3.07
14944, 438, 3.33
16360, 438, 3.77
640, 437, 3.14
2480, 437, 3.8
3994, 437, 2.46
4232, 437, 3.36
5128, 437, 3.55
9656, 437, 2.63
10626, 437, 2.66
15213, 437, 3.21
16530, 437, 3.02
1793, 436, 3.69
2511, 436, 2.88
2522, 436, 3.82
3243, 436, 3.3
5603, 436, 3.59
7697, 436, 3.7
8209, 436, 3.6
10339, 436, 3.43
16217, 436, 3.09
16229, 436, 3.24
16261, 436, 3.25
3424, 435, 2.38
3560, 435, 3.26
4160, 435, 3.36
8714, 435, 2.4
10265, 435, 3.81
6191, 434, 3.01
10129, 434, 2.95
13609, 434, 3.22
14237, 434, 3.18
14583, 434, 3.88
15358, 434, 2.56
17217, 434, 3.46
1874, 433, 3.24
3075, 433, 3.43
4334, 433, 2.97
4632, 433, 3.44
4635, 433, 3.15
9829, 433, 3.47
10350, 433, 3.41
16514, 433, 2.91
1312, 432, 2.8
1501, 432, 3.14
2365, 432, 2.97
3512, 432, 4.15
14762, 432, 2.7
246, 431, 3.12
478, 431, 3.26
1217, 431, 3.5
1711, 431, 2.58
6420, 431, 2.75
8040, 431, 3.58
9778, 431, 3.11
1280, 430, 3.6
2892, 430, 3.2
4710, 430, 3.49
9743, 430, 3.67
10701, 430, 3.45
10818, 430, 3.24
12485, 430, 2.74
14758, 430, 3.5
814, 429, 3.39
3741, 429, 3.6
3913, 429, 3.7
4667, 429, 2.16
6525, 429, 2.32
7140, 429, 3.56
8797, 429, 3.23
9519, 429, 3.55
17163, 429, 2.9
114, 428, 3.37
1557, 428, 3.05
4440, 428, 2.84
4499, 428, 2.61
6689, 428, 3.56
10431, 428, 3.72
10610, 428, 2.96
11039, 428, 3.45
11178, 428, 3.32
11308, 428, 3.67
14409, 428, 2.51
14991, 428, 1.73
15579, 428, 2.97
15762, 428, 3.22
16808, 428, 3.06
17588, 428, 2.87
779, 427, 2.52
2165, 427, 3.13
5572, 427, 3.82
7975, 427, 3.88
10118, 427, 3.68
11734, 427, 3.28
12163, 427, 3.1
14824, 427, 3.31
15970, 427, 3.24
16710, 427, 3.47
453, 426, 3.55
1108, 426, 3.35
2682, 426, 3.46
2739, 426, 3.25
3655, 426, 2.04
4212, 426, 2.96
5129, 426, 3.13
5152, 426, 3.48
5438, 426, 2.91
12996, 426, 3.3
14076, 426, 3.96
14319, 426, 2.7
16690, 426, 3.28
217, 425, 2.95
1023, 425, 3.14
3004, 425, 2.92
7085, 425, 3.36
7920, 425, 2.7
8053, 425, 3.22
10257, 425, 3.39
16621, 425, 3.19
513, 424, 2.09
4827, 424, 2.96
7574, 424, 3.16
12308, 424, 2.94
14063, 424, 3.36
14095, 424, 3.87
16785, 424, 3.46
1453, 423, 3.42
2773, 423, 3.24
7113, 423, 3.76
10060, 423, 2.92
12511, 423, 3.07
13404, 423, 3.83
14502, 423, 2.7
16017, 423, 2.93
16080, 423, 3.07
1588, 422, 3.47
2517, 422, 3.69
4444, 422, 3.38
5205, 422, 3.2
5267, 422, 3.4
6513, 422, 2.76
7088, 422, 3.47
7439, 422, 2.98
10904, 422, 2.85
11056, 422, 3.65
16619, 422, 3.07
633, 421, 3.22
3202, 421, 3.3
7106, 421, 1.96
10697, 421, 3.37
12853, 421, 3.61
13877, 421, 3.91
16877, 421, 2.94
1586, 420, 2.76
2753, 420, 3.54
3979, 420, 3.12
6103, 420, 1.98
9193, 420, 3.87
10591, 420, 2.43
16863, 420, 2.93
17531, 420, 3.25
741, 419, 3.4
6359, 419, 2.7
7185, 419, 3.34
9907, 419, 3.3
16583, 419, 3.6
233, 418, 3.24
1063, 418, 3.22
2508, 418, 2.21
4534, 418, 3.54
4550, 418, 3.45
7327, 418, 3.0
9082, 418, 3.26
10763, 418, 3.68
128, 417, 3.22
3092, 417, 2.55
4280, 417, 4.12
6996, 417, 2.96
8074, 417, 3.31
10175, 417, 2.9
13283, 417, 3.13
13583, 417, 3.62
13744, 417, 3.54
14845, 417, 3.86
536, 416, 2.82
1751, 416, 2.61
4470, 416, 3.69
6831, 416, 3.52
7138, 416, 3.14
8461, 416, 3.55
10922, 416, 3.19
11622, 416, 2.69
13997, 416, 2.93
14744, 416, 2.8
1146, 415, 3.06
2282, 415, 3.33
5466, 415, 3.2
9332, 415, 3.68
16923, 415, 3.31
2827, 414, 3.59
6349, 414, 3.33
7299, 414, 3.26
8138, 414, 3.69
9722, 414, 3.36
13717, 414, 2.51
16826, 414, 3.65
17713, 414, 3.78
1271, 413, 3.69
4659, 413, 3.31
6737, 413, 2.79
7656, 413, 3.39
9118, 413, 3.53
9890, 413, 3.44
10621, 413, 3.57
11257, 413, 2.75
15215, 413, 3.7
9127, 412, 3.99
9436, 412, 4.45
9936, 412, 3.49
14370, 412, 2.65
15346, 412, 2.71
16582, 412, 3.43
17706, 412, 3.41
1497, 411, 2.71
1870, 411, 2.84
4771, 411, 1.93
6644, 411, 3.75
6691, 411, 2.71
9739, 411, 3.52
10391, 411, 2.93
13143, 411, 3.73
13804, 411, 3.43
4810, 410, 3.55
6308, 410, 2.66
7105, 410, 3.57
13076, 410, 3.64
16805, 410, 2.86
16979, 410, 3.37
1097, 409, 2.81
3981, 409, 2.67
6936, 409, 2.79
8396, 409, 3.16
10929, 409, 3.07
11023, 409, 3.7
12912, 409, 3.56
14715, 409, 2.68
293, 408, 3.76
6224, 408, 3.18
9660, 408, 2.93
10370, 408, 2.65
11524, 408, 3.26
13903, 408, 3.38
14681, 408, 3.56
1748, 407, 3.15
5307, 407, 3.53
9858, 407, 2.38
10104, 407, 3.62
12375, 407, 3.88
12389, 407, 2.99
14772, 407, 3.07
16134, 407, 2.23
16268, 407, 2.86
16504, 407, 2.69
531, 406, 3.14
601, 406, 3.32
1592, 406, 3.06
5389, 406, 2.76
9821, 406, 2.39
12460, 406, 3.65
14720, 406, 3.59
14903, 406, 3.81
15580, 406, 3.0
766, 405, 3.06
1211, 405, 2.82
1737, 405, 3.48
2286, 405, 2.6
3967, 405, 3.09
4459, 405, 3.98
5694, 405, 3.1
7041, 405, 4.01
9466, 405, 3.09
10411, 405, 3.78
11828, 405, 3.61
15004, 405, 2.99
2039, 404, 3.73
2468, 404, 3.58
8088, 404, 3.33
